Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2018,7,25,04:00,UTC,1016.9,0,85,21.6,1.1
2018,7,25,05:00,UTC,1017.1,0,74,24.6,1.3
2018,7,25,06:00,UTC,1017.3,0,74,25.2,1.5
2018,7,25,07:00,UTC,1017.6,0,57,26.7,2.2
2018,7,25,08:00,UTC,1017.6,0,47,27.8,3
2018,7,25,09:00,UTC,1017.7,0,42,28.5,3.1
2018,7,25,10:00,UTC,1017.7,0,43,28.6,3
2018,7,25,11:00,UTC,1017.7,0,38,29,3.6
2018,7,25,12:00,UTC,1017.4,0,35,29.2,2.8
2018,7,25,13:00,UTC,1017.2,0,38,29.4,3.8
2018,7,25,14:00,UTC,1016.9,0,38,28.8,3.6
2018,7,25,15:00,UTC,1016.8,0,38,29.2,2.8
2018,7,25,16:00,UTC,1016.7,0,38,28.1,2.6
2018,7,25,17:00,UTC,1016.7,0,42,27.1,2.4
2018,7,25,18:00,UTC,1016.8,0,48,26,2.4
2018,7,25,19:00,UTC,1017,0,57,24.5,2.7
2018,7,25,20:00,UTC,1017.4,0,68,23.3,1.6
2018,7,25,21:00,UTC,1017.6,0,76,22.4,1.7
2018,7,25,22:00,UTC,1017.9,0,84,20.7,2
2018,7,25,23:00,UTC,1018,0,83,21,2.5
2018,7,26,00:00,UTC,1018,0,85,20.3,1.2
2018,7,26,01:00,UTC,1018.1,0,87,18.3,2.3
2018,7,26,02:00,UTC,1018.2,0,84,18.6,2.9
2018,7,26,03:00,UTC,1018.4,0,84,18.3,2
2018,7,26,04:00,UTC,1018.7,0,70,21.9,2
2018,7,26,05:00,UTC,1018.9,0,67,23.5,1.6
2018,7,26,06:00,UTC,1019.1,0,71,24.8,1.7
2018,7,26,07:00,UTC,1019.5,0,70,25.8,2
2018,7,26,08:00,UTC,1019.5,0,66,25.6,2.5
2018,7,26,09:00,UTC,1019.6,0,57,26.8,3.6
2018,7,26,10:00,UTC,1019.8,0,58,26.5,4
2018,7,26,11:00,UTC,1019.9,0,59,27,3.5
2018,7,26,12:00,UTC,1019.8,0,59,26.6,3.8
2018,7,26,13:00,UTC,1019.8,0,60,26.4,3.4
2018,7,26,14:00,UTC,1019.7,0,62,26.3,3.4
2018,7,26,15:00,UTC,1019.8,0,61,26,4.2
2018,7,26,16:00,UTC,1019.7,0,61,26.8,2.7
2018,7,26,17:00,UTC,1020.2,0,60,25.9,1.9
2018,7,26,18:00,UTC,1020.3,0,60,25.2,1.2
2018,7,26,19:00,UTC,1020.6,0,69,24.2,2.1
2018,7,26,20:00,UTC,1020.9,0,80,23,1.9
2018,7,26,21:00,UTC,1021,0,82,22.8,2.4
2018,7,26,22:00,UTC,1021.2,0,81,22.4,1.6
2018,7,26,23:00,UTC,1021.5,0,79,21.7,1.5
2018,7,27,00:00,UTC,1021.6,0,83,21.3,0.6
2018,7,27,01:00,UTC,1021.8,0,90,20.1,1.1
2018,7,27,02:00,UTC,1022,0,86,20.9,1.9
2018,7,27,03:00,UTC,1022.2,0,91,20,1.3
2018,7,27,04:00,UTC,1022.3,0,80,23,1.2
2018,7,27,05:00,UTC,1022.5,0,69,24.7,2
2018,7,27,06:00,UTC,1022.9,0,65,25.2,2.6
2018,7,27,07:00,UTC,1023.2,0,63,26.6,2.7
2018,7,27,08:00,UTC,1023.4,0,61,27.2,3.4
2018,7,27,09:00,UTC,1023.7,0,60,27.4,5.6
2018,7,27,10:00,UTC,1023.6,0,63,27.2,5
2018,7,27,11:00,UTC,1023.7,0,59,26.9,5.6
2018,7,27,12:00,UTC,1023.7,0,56,26.8,5.7
2018,7,27,13:00,UTC,1023.5,0,59,26.6,5.5
2018,7,27,14:00,UTC,1023.5,0,59,25.9,6.6
2018,7,27,15:00,UTC,1023.1,0,57,26.5,3.2
2018,7,27,16:00,UTC,1022.8,0,57,26.3,4.6
2018,7,27,17:00,UTC,1022.7,0,63,25.6,2.2
2018,7,27,18:00,UTC,1022.9,0,64,25.4,2
2018,7,27,19:00,UTC,1023.2,0,65,25,3.2
2018,7,27,20:00,UTC,1023.5,0,68,24.4,3.8
2018,7,27,21:00,UTC,1023.4,0,70,24,3.4
2018,7,27,22:00,UTC,1023.4,0,72,23.5,3.8
2018,7,27,23:00,UTC,1023.3,0,76,23.1,4.5
2018,7,28,00:00,UTC,1023.3,0,80,22.6,3.4
2018,7,28,01:00,UTC,1023.1,0,80,22.2,4.1
2018,7,28,02:00,UTC,1022.9,0,79,21.8,3.9
2018,7,28,03:00,UTC,1022.9,0,79,21.7,4.1
2018,7,28,04:00,UTC,1022.6,0,78,22.4,4.3
2018,7,28,05:00,UTC,1022.5,0,80,23.1,4.7
2018,7,28,06:00,UTC,1022.7,0,80,23.6,8.1
2018,7,28,07:00,UTC,1022.8,0,76,23.9,9.7
2018,7,28,08:00,UTC,1022.7,0,68,25.3,7.4
2018,7,28,09:00,UTC,1022.4,0,63,26.5,7
2018,7,28,10:00,UTC,1022.2,0,60,27.5,7.8
2018,7,28,11:00,UTC,1022,0,62,27.5,7.5
2018,7,28,12:00,UTC,1021.6,0,64,27.1,8.3
2018,7,28,13:00,UTC,1021.3,0,63,27.2,9.6
2018,7,28,14:00,UTC,1021,0,65,26.9,10.6
2018,7,28,15:00,UTC,1020.6,0,67,26.5,8.7
2018,7,28,16:00,UTC,1020.5,0,68,26.4,7.7
2018,7,28,17:00,UTC,1020,0,66,26.3,9.1
2018,7,28,18:00,UTC,1020.2,0,70,24.4,8.5
2018,7,28,19:00,UTC,1020,0,74,24.9,7.8
2018,7,28,20:00,UTC,1020.4,0,72,25.3,8
2018,7,28,21:00,UTC,1020.5,0,73,25,9
2018,7,28,22:00,UTC,1020.6,0,80,24,8.3
2018,7,28,23:00,UTC,1020.3,0.3,83,23.6,7.5
2018,7,29,00:00,UTC,1020.1,0,81,23.9,8.2
2018,7,29,01:00,UTC,1020,0,83,23.6,6.4
2018,7,29,02:00,UTC,1019.9,0,83,23.3,7.4
2018,7,29,03:00,UTC,1019.8,0,83,23.1,8.4
2018,7,29,04:00,UTC,1020.1,0,83,23,7.8
2018,7,29,05:00,UTC,1019.9,0,82,23.2,8.3
2018,7,29,06:00,UTC,1020.3,0,81,23.3,7.9
2018,7,29,07:00,UTC,1020.5,0,82,22.9,7.7
2018,7,29,08:00,UTC,1020.7,0,81,23,8.5
2018,7,29,09:00,UTC,1021.1,0,81,23.3,8.7
2018,7,29,10:00,UTC,1021,0,76,24,8
2018,7,29,11:00,UTC,1020.9,0,73,24.7,8.4
2018,7,29,12:00,UTC,1020.6,0,71,25.2,8
2018,7,29,13:00,UTC,1020.4,0,67,26.2,7.7
2018,7,29,14:00,UTC,1020.1,0,69,25.8,6.5
2018,7,29,15:00,UTC,1019.6,0,66,26.4,6.7
2018,7,29,16:00,UTC,1019.8,0,68,25.8,8.5
2018,7,29,17:00,UTC,1020.2,0,70,25.4,8.2
2018,7,29,18:00,UTC,1020.4,0,72,24.9,5.8
2018,7,29,19:00,UTC,1020.4,0,76,24.3,7
2018,7,29,20:00,UTC,1020.7,0,78,24.1,6.5
2018,7,29,21:00,UTC,1021,0,78,24,6.3
2018,7,29,22:00,UTC,1021.5,0,80,23.5,6.3
2018,7,29,23:00,UTC,1021.5,0,82,23,5.8
2018,7,30,00:00,UTC,1021.7,0,84,22.6,5.6
2018,7,30,01:00,UTC,1021.8,0,85,22.2,3.5
2018,7,30,02:00,UTC,1021.7,0,85,21.9,2.9
2018,7,30,03:00,UTC,1022,0,85,22.1,4.2
2018,7,30,04:00,UTC,1022.1,0,82,22.8,3.7
2018,7,30,05:00,UTC,1022.2,0,81,22.8,4.2
2018,7,30,06:00,UTC,1022.4,0,78,23.4,5.6
2018,7,30,07:00,UTC,1022.4,0,77,23.9,4.8
2018,7,30,08:00,UTC,1022.8,0,74,24.9,5.6
2018,7,30,09:00,UTC,1022.8,0,73,25,7.4
2018,7,30,10:00,UTC,1023,0,71,25.4,6.6
2018,7,30,11:00,UTC,1022.9,0,69,25.4,7.3
2018,7,30,12:00,UTC,1022.8,0,68,25.8,8.5
2018,7,30,13:00,UTC,1022.3,0,67,25.9,6.5
2018,7,30,14:00,UTC,1021.9,0,65,26.4,7.8
2018,7,30,15:00,UTC,1021.9,0,63,26.3,7.3
2018,7,30,16:00,UTC,1021.9,0,57,26.1,7.5
2018,7,30,17:00,UTC,1022.4,0,61,25,5.9
2018,7,30,18:00,UTC,1022.2,0,63,24.4,5.3
2018,7,30,19:00,UTC,1022.5,0,61,24.4,4.8
2018,7,30,20:00,UTC,1022.6,0,61,24.2,3.2
2018,7,30,21:00,UTC,1022.7,0,66,23.6,2.8
2018,7,30,22:00,UTC,1022.8,0,74,23.4,3
2018,7,30,23:00,UTC,1022.9,0,79,22.4,3
2018,7,31,00:00,UTC,1023.1,0,79,22.6,3.7
2018,7,31,01:00,UTC,1023.1,0,79,22.2,4
2018,7,31,02:00,UTC,1023.2,0,80,21.6,3.4
2018,7,31,03:00,UTC,1023.4,0,77,21.9,3.4
2018,7,31,04:00,UTC,1023.2,0,74,22.2,4.4
2018,7,31,05:00,UTC,1023.2,0,74,22.5,4.3
2018,7,31,06:00,UTC,1023.4,0,71,23.9,3.1
2018,7,31,07:00,UTC,1023.6,0,71,23.7,5.3
2018,7,31,08:00,UTC,1023.9,0,65,25.1,5.9
2018,7,31,09:00,UTC,1023.9,0,65,24.9,5.6
2018,7,31,10:00,UTC,1023.9,0,64,24.9,5.6
2018,7,31,11:00,UTC,1023.8,0,57,25.8,6.6
2018,7,31,12:00,UTC,1023.6,0,57,25.9,4.5
2018,7,31,13:00,UTC,1023.2,0,60,26.2,4.8
2018,7,31,14:00,UTC,1022.9,0,56,26.2,6.1
2018,7,31,15:00,UTC,1022.8,0,57,25.8,4.3
2018,7,31,16:00,UTC,1022.9,0,59,25.6,4.7
2018,7,31,17:00,UTC,1022.9,0,61,24.9,4.1
2018,7,31,18:00,UTC,1023.2,0,64,24.3,3.7
2018,7,31,19:00,UTC,1023.1,0,67,23.8,2.8
2018,7,31,20:00,UTC,1022.9,0,71,23.3,3.4
2018,7,31,21:00,UTC,1022.7,0,74,22.7,3.3
2018,7,31,22:00,UTC,1023,0,80,21.9,1.7
2018,7,31,23:00,UTC,1022.7,0,82,21.8,1.8
2018,8,1,00:00,UTC,1022.7,0,86,21.7,2.9
2018,8,1,01:00,UTC,1022.7,0,88,21.5,2.4
2018,8,1,02:00,UTC,1022.6,0,90,21.4,2
2018,8,1,03:00,UTC,1022.9,0,81,21.7,2.4
2018,8,1,04:00,UTC,1022.8,0,76,22.9,2
2018,8,1,05:00,UTC,1022.9,0,73,23.1,1.9
2018,8,1,06:00,UTC,1022.9,0,69,23.9,1.6
2018,8,1,07:00,UTC,1023,0,63,25.8,2.4
2018,8,1,08:00,UTC,1022.9,0,65,25.7,2.9
2018,8,1,09:00,UTC,1023.4,0,59,26.9,3.1
2018,8,1,10:00,UTC,1023.4,0,61,26.6,3.4
2018,8,1,11:00,UTC,1023.4,0,57,27.2,4.5
2018,8,1,12:00,UTC,1023.1,0,56,27.7,3.5
2018,8,1,13:00,UTC,1022.8,0,55,28.5,3.5
2018,8,1,14:00,UTC,1022.6,0,57,27.8,3.2
2018,8,1,15:00,UTC,1022.6,0,59,27.3,3.1
2018,8,1,16:00,UTC,1022.3,0,60,27.1,1.7
2018,8,1,17:00,UTC,1022.2,0,64,26.3,2
2018,8,1,18:00,UTC,1022.3,0,71,24.5,1.8
2018,8,1,19:00,UTC,1022.5,0,75,23.7,2.2
2018,8,1,20:00,UTC,1022.8,0,77,23.2,1.8
2018,8,1,21:00,UTC,1022.8,0,84,22.4,1.8
2018,8,1,22:00,UTC,1022.7,0,86,22.3,2.6
2018,8,1,23:00,UTC,1022.5,0,90,22,2.3
2018,8,2,00:00,UTC,1022.5,0,95,21,3
2018,8,2,01:00,UTC,1022.5,0,96,20.6,0.8
2018,8,2,02:00,UTC,1022.5,0,97,20,2.4
2018,8,2,03:00,UTC,1022.5,0,95,20.5,1.4
2018,8,2,04:00,UTC,1022.5,0,82,23.1,0.5
2018,8,2,05:00,UTC,1022.4,0,70,25.3,1.1
2018,8,2,06:00,UTC,1022.3,0,57,27,0.8
2018,8,2,07:00,UTC,1022.2,0,58,28.2,1.7
2018,8,2,08:00,UTC,1022.2,0,46,29.5,2.5
2018,8,2,09:00,UTC,1022.2,0,46,29.8,3.9
2018,8,2,10:00,UTC,1021.8,0,43,29.5,4.3
2018,8,2,11:00,UTC,1021.5,0,45,30.6,4.3
2018,8,2,12:00,UTC,1021,0,48,29.4,4.5
2018,8,2,13:00,UTC,1020.4,0,43,30.5,5.1
2018,8,2,14:00,UTC,1019.9,0,43,30.6,4.5
2018,8,2,15:00,UTC,1019.6,0,45,29.7,4.2
2018,8,2,16:00,UTC,1019.3,0,52,27.8,5.1
2018,8,2,17:00,UTC,1019,0,57,26.4,5
2018,8,2,18:00,UTC,1018.4,0,66,25.7,4.3
2018,8,2,19:00,UTC,1018.2,0,69,24.6,3
2018,8,2,20:00,UTC,1018.4,0,72,23.9,3.5
2018,8,2,21:00,UTC,1018.2,0,76,23.4,3.3
2018,8,2,22:00,UTC,1017.9,0,76,23.1,3
2018,8,2,23:00,UTC,1017.5,0,76,23.2,3.6
2018,8,3,00:00,UTC,1017.3,0,84,22.5,3.4
2018,8,3,01:00,UTC,1016.5,0,86,22.4,3.5
2018,8,3,02:00,UTC,1016.2,0,87,22.2,3.4
2018,8,3,03:00,UTC,1015.9,0,90,22.3,3.7
2018,8,3,04:00,UTC,1015.4,0,76,23.9,3.3
2018,8,3,05:00,UTC,1015.2,0,80,23.8,3.8
2018,8,3,06:00,UTC,1014.8,0,75,25.6,3.8
2018,8,3,07:00,UTC,1014.4,0,76,26.1,2.8
2018,8,3,08:00,UTC,1014.2,0,67,28,4.1
2018,8,3,09:00,UTC,1013.9,0,60,28.9,4
2018,8,3,10:00,UTC,1013.4,0,72,26.1,5
2018,8,3,11:00,UTC,1013.2,0.3,73,25,5.8
2018,8,3,12:00,UTC,1012.4,0,46,29.6,4.9
2018,8,3,13:00,UTC,1011.8,0,35,31,4.3
2018,8,3,14:00,UTC,1011.7,0,30,30.8,6.5
2018,8,3,15:00,UTC,1011.2,0,33,30.2,5.9
2018,8,3,16:00,UTC,1010.9,0,37,29,5
2018,8,3,17:00,UTC,1010.8,0,40,27.7,5
2018,8,3,18:00,UTC,1011.1,0,44,26,5.7
2018,8,3,19:00,UTC,1011.7,0,52,24.1,3.8
2018,8,3,20:00,UTC,1012.1,0,63,22.6,4.8
2018,8,3,21:00,UTC,1012.1,0,70,20.9,4.5
2018,8,3,22:00,UTC,1012.1,0,72,19.7,4.3
2018,8,3,23:00,UTC,1011.7,0,76,18.9,4.4
2018,8,4,00:00,UTC,1011.7,0,80,18.4,4.3
2018,8,4,01:00,UTC,1011.5,0,83,17.8,3.9
2018,8,4,02:00,UTC,1011.2,0,84,17.5,4.8
2018,8,4,03:00,UTC,1010.9,0,84,17.7,4.3
2018,8,4,04:00,UTC,1010.7,0,80,18.9,4
2018,8,4,05:00,UTC,1010.7,0,76,20.1,3.9
2018,8,4,06:00,UTC,1010.5,0,72,21.1,4
2018,8,4,07:00,UTC,1010.1,0,54,24.1,3.8
2018,8,4,08:00,UTC,1009.6,0,44,26,4.5
2018,8,4,09:00,UTC,1009.4,0,41,26.2,3.8
2018,8,4,10:00,UTC,1009.5,0,45,25.1,5.6
2018,8,4,11:00,UTC,1008.9,0,53,24.7,4.3
2018,8,4,12:00,UTC,1008.8,0,55,24.1,4.4
2018,8,4,13:00,UTC,1008,0,45,25.9,4.6
2018,8,4,14:00,UTC,1007.7,0,50,26.2,5.3
2018,8,4,15:00,UTC,1007.6,0,64,22.8,6.1
2018,8,4,16:00,UTC,1007.2,0,66,23,5.6
2018,8,4,17:00,UTC,1007.3,0,67,22.1,4.3
2018,8,4,18:00,UTC,1007.2,0,63,21.8,4.5
2018,8,4,19:00,UTC,1006.9,0,68,20.3,2.2
2018,8,4,20:00,UTC,1006.7,0,78,18.4,2.5
2018,8,4,21:00,UTC,1006.6,0,73,19.6,3.4
2018,8,4,22:00,UTC,1006.4,0,77,19.4,3.8
2018,8,4,23:00,UTC,1006.1,0,83,18.4,3.3
2018,8,5,00:00,UTC,1005.9,0,86,17.7,3.5
2018,8,5,01:00,UTC,1005.8,0,87,17.6,3.1
2018,8,5,02:00,UTC,1006,0.3,94,17.1,3.5
2018,8,5,03:00,UTC,1005.9,0,93,16.8,3.3
2018,8,5,04:00,UTC,1006,0,95,16.5,3
2018,8,5,05:00,UTC,1005.9,0,83,18.1,3.9
2018,8,5,06:00,UTC,1006.2,0,84,17.4,4
2018,8,5,07:00,UTC,1006.2,0,72,19.6,3.6
2018,8,5,08:00,UTC,1005.9,0,59,22,2.4
2018,8,5,09:00,UTC,1006,0,50,22.6,4.3
2018,8,5,10:00,UTC,1005.7,0,48,23.5,3.7
2018,8,5,11:00,UTC,1005.4,0,43,24.3,2.2
2018,8,5,12:00,UTC,1005,0,36,26.4,3.8
2018,8,5,13:00,UTC,1005.1,0,43,24.7,4
2018,8,5,14:00,UTC,1004.9,0,43,24.3,3.5
2018,8,5,15:00,UTC,1005.4,3.4,87,18.3,2.3
2018,8,5,16:00,UTC,1004.9,0,78,20.2,1.5
2018,8,5,17:00,UTC,1005,0,71,20.1,4.1
2018,8,5,18:00,UTC,1005,0,78,19.6,4.8
2018,8,5,19:00,UTC,1004.6,0,78,19.2,4.2
2018,8,5,20:00,UTC,1004.5,0,80,18.2,3.8
2018,8,5,21:00,UTC,1004.7,0,80,17.9,4.8
2018,8,5,22:00,UTC,1004.9,0,79,16.9,4
2018,8,5,23:00,UTC,1005,0,82,16,5.1
2018,8,6,00:00,UTC,1005.1,0,89,15.2,4.8
2018,8,6,01:00,UTC,1005.3,0,92,15,5.6
2018,8,6,02:00,UTC,1005.6,0,93,14.6,4.3
2018,8,6,03:00,UTC,1005.8,0,94,14.4,4.1
2018,8,6,04:00,UTC,1006,0,83,15.5,4
2018,8,6,05:00,UTC,1006,0,73,17.3,3.7
2018,8,6,06:00,UTC,1006,0,60,18.2,5.8
2018,8,6,07:00,UTC,1006,0,59,18.5,4.7
2018,8,6,08:00,UTC,1006,0,54,19.8,8.7
2018,8,6,09:00,UTC,1005.7,0,43,20.9,7.6
2018,8,6,10:00,UTC,1005.4,0,38,22.4,5.3
2018,8,6,11:00,UTC,1005.4,0,37,21.2,8.2
2018,8,6,12:00,UTC,1005.1,0,35,22.1,9.8
2018,8,6,13:00,UTC,1005.3,0,38,20.8,7.3
2018,8,6,14:00,UTC,1005.4,0,37,20.9,7.3
2018,8,6,15:00,UTC,1005.7,0,35,21.8,8.1
2018,8,6,16:00,UTC,1006,0,41,20,7.9
2018,8,6,17:00,UTC,1006.2,0,47,18.8,9.2
2018,8,6,18:00,UTC,1006.6,0,54,17.7,7.5
2018,8,6,19:00,UTC,1006.9,0,59,16.9,5.6
2018,8,6,20:00,UTC,1007.2,0,62,16.5,5.2
2018,8,6,21:00,UTC,1007.5,0,66,16.2,5.6
2018,8,6,22:00,UTC,1007.8,0,70,15.7,6.1
2018,8,6,23:00,UTC,1008.2,0,74,15.3,4.8
2018,8,7,00:00,UTC,1008.6,0,78,14.5,4.5
2018,8,7,01:00,UTC,1009,0,80,14.2,4.2
2018,8,7,02:00,UTC,1009.5,0,81,14,3.9
2018,8,7,03:00,UTC,1010.1,0,83,14,2.9
2018,8,7,04:00,UTC,1010.4,0,79,14.8,3.4
2018,8,7,05:00,UTC,1011,0,75,16.3,3
2018,8,7,06:00,UTC,1011.4,0,66,18.3,3.2
2018,8,7,07:00,UTC,1011.9,0,61,19.7,3.5
2018,8,7,08:00,UTC,1012,0,49,21,4
2018,8,7,09:00,UTC,1011.9,0,40,22.3,4.3
2018,8,7,10:00,UTC,1012.1,0,39,21.9,3.7
2018,8,7,11:00,UTC,1012.1,0,35,23.6,2.2
2018,8,7,12:00,UTC,1012.1,0,45,22.7,6.6
2018,8,7,13:00,UTC,1012.4,0,54,20.9,5.6
2018,8,7,14:00,UTC,1012.5,0,49,21.9,6.3
2018,8,7,15:00,UTC,1012.5,0,43,23.6,5.3
2018,8,7,16:00,UTC,1012.8,0,30,24.4,4.3
2018,8,7,17:00,UTC,1013,0,34,22.6,3.6
2018,8,7,18:00,UTC,1013.5,0,36,21.3,2.4
2018,8,7,19:00,UTC,1014.2,0,45,18.8,3.3
2018,8,7,20:00,UTC,1014.8,0,49,17.4,3.4
2018,8,7,21:00,UTC,1015.3,0,53,16.5,3.5
2018,8,7,22:00,UTC,1015.6,0,57,15.5,3.4
2018,8,7,23:00,UTC,1016,0,64,14,2.9
2018,8,8,00:00,UTC,1016.2,0,64,14.1,3.4
2018,8,8,01:00,UTC,1016.5,0,68,13.2,2.7
2018,8,8,02:00,UTC,1016.6,0,72,12.6,1.1
2018,8,8,03:00,UTC,1016.9,0,75,12.2,0.5
2018,8,8,04:00,UTC,1017.4,0,61,15.7,1.5
2018,8,8,05:00,UTC,1017.5,0,55,19.5,0
2018,8,8,06:00,UTC,1017.6,0,53,20.6,1.3
2018,8,8,07:00,UTC,1017.8,0,42,22.6,2.5
2018,8,8,08:00,UTC,1018,0,44,22.4,3.5
2018,8,8,09:00,UTC,1018.4,0,49,23,4
2018,8,8,10:00,UTC,1018.5,0,47,22.8,3.7
2018,8,8,11:00,UTC,1018.7,0,47,22.9,3.7
2018,8,8,12:00,UTC,1018.6,0,48,23.4,4.1
2018,8,8,13:00,UTC,1018.4,0,42,24.3,4.5
2018,8,8,14:00,UTC,1017.9,0,45,23.7,3.1
2018,8,8,15:00,UTC,1018,0,49,23.3,3.9
2018,8,8,16:00,UTC,1017.9,0,52,22.3,4.5
2018,8,8,17:00,UTC,1017.8,0,63,20.8,4.3
2018,8,8,18:00,UTC,1017.8,0,63,20.1,2.9
2018,8,8,19:00,UTC,1017.9,0,70,19.8,3
2018,8,8,20:00,UTC,1018.2,0,72,19.4,3
2018,8,8,21:00,UTC,1018,0,68,19.7,3.8
2018,8,8,22:00,UTC,1017.9,0,70,19.8,3.9
2018,8,8,23:00,UTC,1017.9,0,77,19.6,2.8
2018,8,9,00:00,UTC,1018,0,75,19.7,3
2018,8,9,01:00,UTC,1018.3,0,84,19.2,2.9
2018,8,9,02:00,UTC,1018,0,82,19.2,3.5
2018,8,9,03:00,UTC,1017.6,0,77,19.8,4
2018,8,9,04:00,UTC,1017.7,0,73,20.7,4.5
2018,8,9,05:00,UTC,1018.1,0,69,21.8,5
2018,8,9,06:00,UTC,1018.1,0,65,22.7,3.5
2018,8,9,07:00,UTC,1017.9,0,62,23.6,4.8
2018,8,9,08:00,UTC,1018.1,0,56,24.8,5.9
2018,8,9,09:00,UTC,1017.8,0,51,26.8,3.4
2018,8,9,10:00,UTC,1017.7,0,50,27.1,5.4
2018,8,9,11:00,UTC,1017.5,0,44,28.9,5
2018,8,9,12:00,UTC,1017.5,0,43,28.8,6.6
2018,8,9,13:00,UTC,1017.6,0,42,29,4.5
2018,8,9,14:00,UTC,1017.3,0,41,29.2,4.3
2018,8,9,15:00,UTC,1017.3,0,48,27.3,5.7
2018,8,9,16:00,UTC,1017.2,0,47,27.9,5.7
2018,8,9,17:00,UTC,1017.2,0,55,25.8,3.8
2018,8,9,18:00,UTC,1017.2,0,63,24.3,4.6
2018,8,9,19:00,UTC,1017.3,0,70,23.1,3.9
2018,8,9,20:00,UTC,1017.6,0,72,22.5,4.2
2018,8,9,21:00,UTC,1017.8,0,70,22.7,2.5
2018,8,9,22:00,UTC,1017.8,0,73,22.3,2.2
2018,8,9,23:00,UTC,1017.8,0,82,20.9,3.5
2018,8,10,00:00,UTC,1017.7,0,83,20.6,1.9
2018,8,10,01:00,UTC,1017.5,0,83,20.2,2.8
2018,8,10,02:00,UTC,1017.4,0,84,19.9,3
2018,8,10,03:00,UTC,1017.3,0,75,20.4,3.7
2018,8,10,04:00,UTC,1017.1,0,69,21.9,4.1
2018,8,10,05:00,UTC,1017,0,68,22.9,2.9
2018,8,10,06:00,UTC,1016.9,0,61,23.9,4.3
2018,8,10,07:00,UTC,1016.6,0,58,24.7,4.2
2018,8,10,08:00,UTC,1016.2,0,54,25.7,6.4
2018,8,10,09:00,UTC,1016.1,0,45,28.3,6.3
2018,8,10,10:00,UTC,1015.7,0,47,27.5,5.3
2018,8,10,11:00,UTC,1015.3,0,41,29.1,6.3
2018,8,10,12:00,UTC,1015.2,0,50,28.1,7.1
2018,8,10,13:00,UTC,1015.4,0,60,25.3,7
2018,8,10,14:00,UTC,1015.5,0,58,25.4,5.7
2018,8,10,15:00,UTC,1015.6,0,62,24.8,5.5
2018,8,10,16:00,UTC,1015.5,0.2,72,22.6,6.1
2018,8,10,17:00,UTC,1014.9,0.3,86,20.4,3.4
2018,8,10,18:00,UTC,1014.4,0,82,21.1,3.4
2018,8,10,19:00,UTC,1013.8,0,80,21.1,4
2018,8,10,20:00,UTC,1013.6,0,76,21.6,4.5
2018,8,10,21:00,UTC,1013.6,0,81,21.2,4.7
2018,8,10,22:00,UTC,1013.8,0,86,20.7,5.3
2018,8,10,23:00,UTC,1013.7,0,86,20.5,4.4
2018,8,11,00:00,UTC,1013.6,0,88,20.1,5.8
2018,8,11,01:00,UTC,1013.8,0,91,19.5,8
2018,8,11,02:00,UTC,1013.8,0,94,18.9,4.1
2018,8,11,03:00,UTC,1014.1,0,92,18.9,4.7
2018,8,11,04:00,UTC,1014.2,0,82,19.3,4.4
2018,8,11,05:00,UTC,1014.7,0,63,20,6.3
2018,8,11,06:00,UTC,1015.1,0,54,20.6,6.7
2018,8,11,07:00,UTC,1015.1,0,50,21.4,7.1
2018,8,11,08:00,UTC,1015.2,0,53,21.5,8.9
2018,8,11,09:00,UTC,1015.4,0,50,22,8
2018,8,11,10:00,UTC,1015.2,0,48,22.5,8.4
2018,8,11,11:00,UTC,1015.2,0,47,23,7.5
2018,8,11,12:00,UTC,1015.2,0,45,22.4,9.3
2018,8,11,13:00,UTC,1015.1,0,43,22.4,7.3
2018,8,11,14:00,UTC,1015,0,49,21.2,8.9
2018,8,11,15:00,UTC,1014.8,0,54,20.1,5.5
2018,8,11,16:00,UTC,1014.3,0,55,19.6,5.6
2018,8,11,17:00,UTC,1013.7,0,59,19.4,4.7
2018,8,11,18:00,UTC,1013.5,0,59,18.9,3.3
2018,8,11,19:00,UTC,1013.3,0,67,17.8,3
2018,8,11,20:00,UTC,1012.8,0,72,17.3,2.2
2018,8,11,21:00,UTC,1012.4,0,78,16.7,2.6
2018,8,11,22:00,UTC,1011.8,0,83,16.4,2.2
2018,8,11,23:00,UTC,1010.9,0,86,15.8,0.6
2018,8,12,00:00,UTC,1010,0,90,16,1.7
2018,8,12,01:00,UTC,1009.1,0,89,16.2,2
2018,8,12,02:00,UTC,1008.4,0,85,16.3,1.4
2018,8,12,03:00,UTC,1007.6,0,82,16.9,2.8
2018,8,12,04:00,UTC,1006.8,0,82,17.9,3.5
2018,8,12,05:00,UTC,1006.3,0,86,16.6,5
2018,8,12,06:00,UTC,1005.9,0.2,89,15.5,3.9
2018,8,12,07:00,UTC,1005.2,1.8,94,14.6,2.9
2018,8,12,08:00,UTC,1004.5,0.4,90,15.7,2.9
2018,8,12,09:00,UTC,1003.5,0,81,18.1,3
2018,8,12,10:00,UTC,1003,0,71,19,4.7
2018,8,12,11:00,UTC,1002.5,0,69,19.4,4.4
2018,8,12,12:00,UTC,1001.5,0,77,18.3,2.7
2018,8,12,13:00,UTC,1000.7,0,68,18.5,6.6
2018,8,12,14:00,UTC,999.8,0,67,19.4,6.5
